,date,Time Bin 1,steps_per_s,steps,hr,sleep,rhr
346,2020-09-25,"[58.0, 59.0)",,,79.46666666666667,,69.35714285714286
347,2020-09-25,"[59.0, 60.0)",,,75.8,,68.46666666666667
348,2020-09-25,"[60.0, 61.0)",1.7833827893175074,601.0,72.53333333333333,,68.0
349,2020-09-25,"[61.0, 62.0)",,,71.46666666666667,,66.06666666666666
350,2020-09-25,"[62.0, 63.0)",1.89247311827957,176.0,73.26666666666667,,
351,2020-09-25,"[63.0, 64.0)",2.2403846153846154,233.0,72.6,,
352,2020-09-25,"[64.0, 65.0)",3.4285714285714284,72.0,78.8,,
353,2020-09-25,"[65.0, 66.0)",6.0,18.0,71.93333333333334,,
354,2020-09-25,"[66.0, 67.0)",9.5,19.0,78.73333333333333,,
355,2020-09-25,"[67.0, 68.0)",4.0,16.0,70.53333333333333,,
356,2020-09-25,"[68.0, 69.0)",2.3275862068965516,135.0,66.93333333333334,,
357,2020-09-25,"[69.0, 70.0)",3.8,38.0,67.8,,
358,2020-09-25,"[70.0, 71.0)",2.0094637223974763,637.0,75.0,,
359,2020-09-25,"[71.0, 72.0)",1.5947955390334572,429.0,72.86666666666666,,67.42857142857143
360,2020-09-25,"[72.0, 73.0)",,,61.46666666666667,,64.13333333333334
361,2020-09-25,"[73.0, 74.0)",,,61.666666666666664,,63.333333333333336
362,2020-09-25,"[74.0, 75.0)",,,61.06666666666667,,64.73333333333333
363,2020-09-25,"[75.0, 76.0)",,,61.53333333333333,,62.6
364,2020-09-25,"[76.0, 77.0)",,,63.06666666666667,,65.78571428571429
365,2020-09-25,"[77.0, 78.0)",1.894982497082847,1624.0,60.8,,
366,2020-09-25,"[78.0, 79.0)",1.8409090909090908,567.0,64.06666666666666,,61.4
367,2020-09-25,"[79.0, 80.0)",,,63.6,,63.666666666666664
368,2020-09-25,"[80.0, 81.0)",0.9705882352941176,33.0,64.26666666666667,,66.4
369,2020-09-25,"[81.0, 82.0)",,,62.86666666666667,,62.142857142857146
370,2020-09-25,"[82.0, 83.0)",,,63.2,,61.53333333333333
371,2020-09-25,"[83.0, 84.0)",,,65.86666666666666,,61.0
372,2020-09-25,"[84.0, 85.0)",,,64.53333333333333,,54.0
373,2020-09-25,"[85.0, 86.0)",,,64.93333333333334,,55.13333333333333
374,2020-09-25,"[86.0, 87.0)",,,64.73333333333333,,55.86666666666667
375,2020-09-25,"[87.0, 88.0)",0.7027027027027027,26.0,66.33333333333333,,59.666666666666664
376,2020-09-25,"[88.0, 89.0)",4.5,9.0,65.6,1.0,60.6
377,2020-09-25,"[89.0, 90.0)",,,62.2,1.0,58.666666666666664
378,2020-09-25,"[90.0, 91.0)",,,61.93333333333333,,58.13333333333333
379,2020-09-25,"[91.0, 92.0)",,,63.666666666666664,1.0,61.0
380,2020-09-25,"[92.0, 93.0)",,,65.66666666666667,1.0,56.0
381,2020-09-25,"[93.0, 94.0)",,,67.26666666666667,,59.666666666666664
382,2020-09-25,"[94.0, 95.0)",,,74.0,,61.333333333333336
383,2020-09-25,"[95.0, 96.0)",,,61.733333333333334,,59.86666666666667
384,2020-09-26,"[0.0, 1.0)",,,62.6,,57.6
385,2020-09-26,"[1.0, 2.0)",,,66.4,1.0,57.733333333333334
386,2020-09-26,"[2.0, 3.0)",,,65.8,1.0,58.2
387,2020-09-26,"[3.0, 4.0)",,,63.333333333333336,1.0,58.53333333333333
388,2020-09-26,"[4.0, 5.0)",,,68.26666666666667,1.0,60.0
389,2020-09-26,"[5.0, 6.0)",,,78.2,1.0,57.8
390,2020-09-26,"[6.0, 7.0)",,,64.86666666666666,1.0,55.13333333333333
391,2020-09-26,"[7.0, 8.0)",,,68.33333333333333,1.0,56.4
392,2020-09-26,"[8.0, 9.0)",,,69.66666666666667,,57.06666666666667
393,2020-09-26,"[9.0, 10.0)",,,72.8,,65.14285714285714
394,2020-09-26,"[10.0, 11.0)",,,79.86666666666666,,58.2
395,2020-09-26,"[11.0, 12.0)",,,84.2,1.0,54.2
396,2020-09-26,"[12.0, 13.0)",,,85.8,1.0,55.666666666666664
397,2020-09-26,"[13.0, 14.0)",,,73.13333333333334,1.0,58.733333333333334
398,2020-09-26,"[14.0, 15.0)",,,76.8,1.0,57.733333333333334
399,2020-09-26,"[15.0, 16.0)",,,74.0,1.0,55.8
400,2020-09-26,"[16.0, 17.0)",,,67.53333333333333,1.0,55.0
401,2020-09-26,"[17.0, 18.0)",,,65.93333333333334,1.0,72.0
402,2020-09-26,"[18.0, 19.0)",,,66.73333333333333,1.0,65.33333333333333
403,2020-09-26,"[19.0, 20.0)",,,64.33333333333333,1.0,62.93333333333333
404,2020-09-26,"[20.0, 21.0)",3.25,13.0,68.33333333333333,1.0,
405,2020-09-26,"[21.0, 22.0)",1.8,27.0,74.33333333333333,,
406,2020-09-26,"[22.0, 23.0)",4.4,22.0,75.33333333333333,,60.285714285714285
407,2020-09-26,"[23.0, 24.0)",,,75.53333333333333,,60.666666666666664
408,2020-09-26,"[24.0, 25.0)",0.44,11.0,72.8,,60.266666666666666
409,2020-09-26,"[25.0, 26.0)",,,72.53333333333333,,61.266666666666666
410,2020-09-26,"[26.0, 27.0)",,,75.33333333333333,,58.714285714285715
411,2020-09-26,"[27.0, 28.0)",,,72.13333333333334,,59.2
412,2020-09-26,"[28.0, 29.0)",,,75.33333333333333,,59.333333333333336
413,2020-09-26,"[29.0, 30.0)",,,78.0,,64.07142857142857
414,2020-09-26,"[30.0, 31.0)",,,80.13333333333334,,59.53333333333333
415,2020-09-26,"[31.0, 32.0)",,,74.4,,57.8
416,2020-09-26,"[32.0, 33.0)",,,74.2,,61.06666666666667
417,2020-09-26,"[33.0, 34.0)",,,75.2,,72.64285714285714
418,2020-09-26,"[34.0, 35.0)",,,77.53333333333333,,63.4
419,2020-09-26,"[35.0, 36.0)",,,83.06666666666666,,72.21428571428571
420,2020-09-26,"[36.0, 37.0)",0.2608695652173913,6.0,92.26666666666667,,72.8
421,2020-09-26,"[37.0, 38.0)",,,106.06666666666666,,66.0
422,2020-09-26,"[38.0, 39.0)",0.421875,27.0,100.13333333333334,,
423,2020-09-26,"[39.0, 40.0)",3.7777777777777777,34.0,101.46666666666667,,
424,2020-09-26,"[40.0, 41.0)",3.0,9.0,101.26666666666667,,
425,2020-09-26,"[41.0, 42.0)",4.5,9.0,86.26666666666667,,
426,2020-09-26,"[42.0, 43.0)",3.3333333333333335,40.0,103.26666666666667,,72.85714285714286
427,2020-09-26,"[43.0, 44.0)",,,99.66666666666667,,67.86666666666666
428,2020-09-26,"[44.0, 45.0)",,,91.73333333333333,,67.6
429,2020-09-26,"[45.0, 46.0)",,,,,
430,2020-09-26,"[46.0, 47.0)",,,,,
431,2020-09-26,"[47.0, 48.0)",,,71.46666666666667,,67.26666666666667
432,2020-09-26,"[48.0, 49.0)",,,,,
433,2020-09-26,"[49.0, 50.0)",1.8431372549019607,94.0,69.66666666666667,,68.26666666666667
434,2020-09-26,"[50.0, 51.0)",,,,,
435,2020-09-26,"[51.0, 52.0)",,,,,
436,2020-09-26,"[52.0, 53.0)",2.4545454545454546,27.0,76.8,,67.0
437,2020-09-26,"[53.0, 54.0)",,,,,
438,2020-09-26,"[54.0, 55.0)",,,,,
439,2020-09-26,"[55.0, 56.0)",,,,,
440,2020-09-26,"[56.0, 57.0)",,,,,
441,2020-09-26,"[57.0, 58.0)",3.0,9.0,,,
442,2020-09-26,"[58.0, 59.0)",,,79.26666666666667,,67.8
443,2020-09-26,"[59.0, 60.0)",,,85.46666666666667,,68.85714285714286
444,2020-09-26,"[60.0, 61.0)",,,,,
445,2020-09-26,"[61.0, 62.0)",8.0,8.0,83.06666666666666,,64.33333333333333
446,2020-09-26,"[62.0, 63.0)",,,,,
447,2020-09-26,"[63.0, 64.0)",,,,,
448,2020-09-26,"[64.0, 65.0)",,,,,
449,2020-09-26,"[65.0, 66.0)",,,,,
450,2020-09-26,"[66.0, 67.0)",,,,,
451,2020-09-26,"[67.0, 68.0)",,,,,
452,2020-09-26,"[68.0, 69.0)",,,,,
453,2020-09-26,"[69.0, 70.0)",,,,,
454,2020-09-26,"[70.0, 71.0)",,,,,
455,2020-09-26,"[71.0, 72.0)",,,,,
456,2020-09-26,"[72.0, 73.0)",,,,,
457,2020-09-26,"[73.0, 74.0)",,,,,
458,2020-09-26,"[74.0, 75.0)",,,,,
459,2020-09-26,"[75.0, 76.0)",,,,,
460,2020-09-26,"[76.0, 77.0)",,,,,
461,2020-09-26,"[77.0, 78.0)",,,,,
462,2020-09-26,"[78.0, 79.0)",,,,,
463,2020-09-26,"[79.0, 80.0)",,,,,
464,2020-09-26,"[80.0, 81.0)",,,,,
465,2020-09-26,"[81.0, 82.0)",,,84.66666666666667,,58.2
466,2020-09-26,"[82.0, 83.0)",,,89.53333333333333,,57.733333333333334
467,2020-09-26,"[83.0, 84.0)",,,86.6,,59.92857142857143
468,2020-09-26,"[84.0, 85.0)",,,88.8,,58.666666666666664
469,2020-09-26,"[85.0, 86.0)",,,82.93333333333334,,63.86666666666667
470,2020-09-26,"[86.0, 87.0)",3.0,9.0,74.13333333333334,,
471,2020-09-26,"[87.0, 88.0)",6.333333333333333,19.0,77.0,,70.0
472,2020-09-26,"[88.0, 89.0)",,,73.0,,63.06666666666667
473,2020-09-26,"[89.0, 90.0)",4.6,23.0,78.66666666666667,,68.13333333333334
474,2020-09-26,"[90.0, 91.0)",,,74.4,1.0,69.42857142857143
475,2020-09-26,"[91.0, 92.0)",,,75.8,1.0,67.86666666666666
476,2020-09-26,"[92.0, 93.0)",,,84.6,1.0,64.33333333333333
477,2020-09-26,"[93.0, 94.0)",,,83.2,1.0,61.53333333333333
478,2020-09-26,"[94.0, 95.0)",,,69.06666666666666,1.0,62.4
479,2020-09-26,"[95.0, 96.0)",,,65.0,1.0,61.4
480,2020-09-27,"[0.0, 1.0)",,,68.06666666666666,,62.357142857142854
481,2020-09-27,"[1.0, 2.0)",,,66.86666666666666,1.0,60.733333333333334
482,2020-09-27,"[2.0, 3.0)",,,69.8,1.0,59.93333333333333
483,2020-09-27,"[3.0, 4.0)",3.4166666666666665,41.0,70.46666666666667,1.0,58.6
484,2020-09-27,"[4.0, 5.0)",,,68.93333333333334,1.0,57.53333333333333
485,2020-09-27,"[5.0, 6.0)",,,69.33333333333333,1.0,57.53333333333333
486,2020-09-27,"[6.0, 7.0)",,,65.86666666666666,1.0,57.4
487,2020-09-27,"[7.0, 8.0)",,,67.66666666666667,1.0,55.0
488,2020-09-27,"[8.0, 9.0)",,,71.06666666666666,1.0,59.07142857142857
489,2020-09-27,"[9.0, 10.0)",,,81.2,1.0,56.2
490,2020-09-27,"[10.0, 11.0)",,,72.46666666666667,1.0,60.06666666666667
491,2020-09-27,"[11.0, 12.0)",,,63.733333333333334,1.0,62.93333333333333
492,2020-09-27,"[12.0, 13.0)",,,63.666666666666664,1.0,60.666666666666664
493,2020-09-27,"[13.0, 14.0)",,,65.6,1.0,62.06666666666667
494,2020-09-27,"[14.0, 15.0)",,,68.06666666666666,1.0,64.66666666666667
495,2020-09-27,"[15.0, 16.0)",3.6666666666666665,44.0,69.93333333333334,1.0,63.8
496,2020-09-27,"[16.0, 17.0)",,,69.33333333333333,1.0,63.733333333333334
497,2020-09-27,"[17.0, 18.0)",,,76.4,,59.333333333333336
498,2020-09-27,"[18.0, 19.0)",,,74.0,,62.266666666666666
499,2020-09-27,"[19.0, 20.0)",,,73.13333333333334,1.0,78.07142857142857
500,2020-09-27,"[20.0, 21.0)",,,68.46666666666667,,66.53333333333333
501,2020-09-27,"[21.0, 22.0)",,,67.46666666666667,1.0,62.6
502,2020-09-27,"[22.0, 23.0)",,,68.26666666666667,1.0,62.06666666666667
503,2020-09-27,"[23.0, 24.0)",,,66.4,1.0,61.4
504,2020-09-27,"[24.0, 25.0)",3.6666666666666665,33.0,69.6,1.0,
505,2020-09-27,"[25.0, 26.0)",3.0,9.0,69.4,1.0,
506,2020-09-27,"[26.0, 27.0)",2.75,11.0,87.2,,
507,2020-09-27,"[27.0, 28.0)",5.666666666666667,17.0,94.4,,
508,2020-09-27,"[28.0, 29.0)",3.0,6.0,94.8,,
509,2020-09-27,"[29.0, 30.0)",2.0,2.0,86.93333333333334,,
510,2020-09-27,"[30.0, 31.0)",0.5032397408207343,233.0,90.4,,
511,2020-09-27,"[31.0, 32.0)",3.388888888888889,122.0,88.4,,66.33333333333333
512,2020-09-27,"[32.0, 33.0)",,,99.86666666666666,,66.86666666666666
513,2020-09-27,"[33.0, 34.0)",,,97.4,,64.06666666666666
514,2020-09-27,"[34.0, 35.0)",0.8407643312101911,132.0,76.26666666666667,,66.26666666666667
515,2020-09-27,"[35.0, 36.0)",,,73.0,,68.66666666666667
516,2020-09-27,"[36.0, 37.0)",,,71.13333333333334,,71.13333333333334
517,2020-09-27,"[37.0, 38.0)",,,70.0,,63.4
518,2020-09-27,"[38.0, 39.0)",,,70.13333333333334,,62.266666666666666
519,2020-09-27,"[39.0, 40.0)",,,84.33333333333333,,67.57142857142857
520,2020-09-27,"[40.0, 41.0)",2.0265486725663715,229.0,75.46666666666667,,71.86666666666666
521,2020-09-27,"[41.0, 42.0)",,,75.2,,62.5
522,2020-09-27,"[42.0, 43.0)",,,72.0,,57.93333333333333
523,2020-09-27,"[43.0, 44.0)",2.1020408163265305,103.0,71.33333333333333,,
524,2020-09-27,"[44.0, 45.0)",0.3486238532110092,38.0,91.6,,
525,2020-09-27,"[45.0, 46.0)",2.142857142857143,15.0,83.13333333333334,,56.2
526,2020-09-27,"[46.0, 47.0)",,,78.13333333333334,,57.13333333333333
527,2020-09-27,"[47.0, 48.0)",,,78.06666666666666,,55.46666666666667
528,2020-09-27,"[48.0, 49.0)",5.75,23.0,89.53333333333333,,56.06666666666667
529,2020-09-27,"[49.0, 50.0)",,,80.86666666666666,,56.2
530,2020-09-27,"[50.0, 51.0)",,,85.2,,57.4
531,2020-09-27,"[51.0, 52.0)",4.5,9.0,93.46666666666667,,
532,2020-09-27,"[52.0, 53.0)",2.6666666666666665,8.0,84.86666666666666,,
533,2020-09-27,"[53.0, 54.0)",0.3387096774193548,21.0,83.8,,
534,2020-09-27,"[54.0, 55.0)",10.0,10.0,84.53333333333333,,
535,2020-09-27,"[55.0, 56.0)",3.4,17.0,94.6,,
536,2020-09-27,"[56.0, 57.0)",3.5675675675675675,132.0,92.0,,
537,2020-09-27,"[57.0, 58.0)",2.5714285714285716,90.0,80.33333333333333,,
538,2020-09-27,"[58.0, 59.0)",2.4166666666666665,116.0,85.4,,
539,2020-09-27,"[59.0, 60.0)",0.45,27.0,89.93333333333334,,
540,2020-09-27,"[60.0, 61.0)",2.130434782608696,49.0,85.46666666666667,,
541,2020-09-27,"[61.0, 62.0)",0.6296296296296297,85.0,89.53333333333333,,
542,2020-09-27,"[62.0, 63.0)",2.3333333333333335,168.0,75.73333333333333,,
543,2020-09-27,"[63.0, 64.0)",3.015151515151515,199.0,87.46666666666667,,
544,2020-09-27,"[64.0, 65.0)",6.0,6.0,77.0,,
545,2020-09-27,"[65.0, 66.0)",3.16,79.0,71.33333333333333,,
546,2020-09-27,"[66.0, 67.0)",2.978723404255319,140.0,80.33333333333333,,
547,2020-09-27,"[67.0, 68.0)",2.9,116.0,82.8,,59.666666666666664
548,2020-09-27,"[68.0, 69.0)",,,102.2,,59.86666666666667
549,2020-09-27,"[69.0, 70.0)",,,77.0,,71.85714285714286
550,2020-09-27,"[70.0, 71.0)",3.0,66.0,111.0,,
551,2020-09-27,"[71.0, 72.0)",2.7777777777777777,25.0,93.8125,,
552,2020-09-27,"[72.0, 73.0)",4.333333333333333,26.0,79.26666666666667,,
553,2020-09-27,"[73.0, 74.0)",0.6533333333333333,49.0,78.33333333333333,,
554,2020-09-27,"[74.0, 75.0)",3.5,7.0,85.2,,
555,2020-09-27,"[75.0, 76.0)",2.85,57.0,77.8,,
556,2020-09-27,"[76.0, 77.0)",2.0555555555555554,37.0,79.2,,61.13333333333333
557,2020-09-27,"[77.0, 78.0)",,,82.13333333333334,,59.86666666666667
558,2020-09-27,"[78.0, 79.0)",0.3548387096774194,22.0,78.2,,
559,2020-09-27,"[79.0, 80.0)",0.9135802469135802,148.0,76.46666666666667,,
560,2020-09-27,"[80.0, 81.0)",2.5142857142857142,88.0,75.26666666666667,,
561,2020-09-27,"[81.0, 82.0)",10.0,10.0,73.53333333333333,,60.0
562,2020-09-27,"[82.0, 83.0)",,,75.93333333333334,,57.86666666666667
563,2020-09-27,"[83.0, 84.0)",,,72.66666666666667,,58.06666666666667
564,2020-09-27,"[84.0, 85.0)",8.0,8.0,70.93333333333334,,
565,2020-09-27,"[85.0, 86.0)",0.2,12.0,70.26666666666667,,
566,2020-09-27,"[86.0, 87.0)",0.16,8.0,83.86666666666666,,65.57142857142857
567,2020-09-27,"[87.0, 88.0)",,,80.46666666666667,1.0,70.0
568,2020-09-27,"[88.0, 89.0)",,,72.06666666666666,1.0,66.33333333333333
569,2020-09-27,"[89.0, 90.0)",,,70.73333333333333,1.0,63.333333333333336
570,2020-09-27,"[90.0, 91.0)",,,68.66666666666667,1.0,66.6
571,2020-09-27,"[91.0, 92.0)",,,69.93333333333334,1.0,69.64285714285714
572,2020-09-27,"[92.0, 93.0)",,,66.86666666666666,1.0,68.33333333333333
573,2020-09-27,"[93.0, 94.0)",,,69.86666666666666,1.0,68.64285714285714
574,2020-09-27,"[94.0, 95.0)",,,70.07142857142857,1.0,64.93333333333334
575,2020-09-27,"[95.0, 96.0)",,,70.2,1.0,63.13333333333333
576,2020-09-28,"[0.0, 1.0)",,,71.4,1.0,62.666666666666664
577,2020-09-28,"[1.0, 2.0)",,,67.73333333333333,1.0,70.07142857142857
578,2020-09-28,"[2.0, 3.0)",,,68.13333333333334,1.0,67.86666666666666
579,2020-09-28,"[3.0, 4.0)",,,68.4,1.0,66.26666666666667
580,2020-09-28,"[4.0, 5.0)",,,64.86666666666666,1.0,63.733333333333334
581,2020-09-28,"[5.0, 6.0)",,,67.13333333333334,1.0,73.07142857142857
582,2020-09-28,"[6.0, 7.0)",0.911504424778761,103.0,65.86666666666666,1.0,71.46666666666667
583,2020-09-28,"[7.0, 8.0)",,,67.0,,86.07142857142857
584,2020-09-28,"[8.0, 9.0)",,,64.4,1.0,76.13333333333334
585,2020-09-28,"[9.0, 10.0)",2.0547945205479454,300.0,69.2,1.0,73.2
586,2020-09-28,"[10.0, 11.0)",,,70.86666666666666,1.0,76.53333333333333
587,2020-09-28,"[11.0, 12.0)",,,62.86666666666667,1.0,68.2
588,2020-09-28,"[12.0, 13.0)",,,59.733333333333334,1.0,68.06666666666666
589,2020-09-28,"[13.0, 14.0)",,,62.06666666666667,1.0,65.53333333333333
590,2020-09-28,"[14.0, 15.0)",,,63.6,1.0,76.64285714285714
591,2020-09-28,"[15.0, 16.0)",,,63.13333333333333,1.0,71.93333333333334
592,2020-09-28,"[16.0, 17.0)",,,61.733333333333334,,68.13333333333334
593,2020-09-28,"[17.0, 18.0)",,,62.06666666666667,,71.26666666666667
594,2020-09-28,"[18.0, 19.0)",,,62.0,,71.93333333333334
595,2020-09-28,"[19.0, 20.0)",,,61.266666666666666,1.0,77.35714285714286
596,2020-09-28,"[20.0, 21.0)",,,61.06666666666667,1.0,72.46666666666667
597,2020-09-28,"[21.0, 22.0)",,,62.333333333333336,1.0,72.46666666666667
598,2020-09-28,"[22.0, 23.0)",,,61.333333333333336,1.0,69.35714285714286
599,2020-09-28,"[23.0, 24.0)",,,61.333333333333336,1.0,68.53333333333333
600,2020-09-28,"[24.0, 25.0)",,,65.73333333333333,1.0,68.26666666666667
601,2020-09-28,"[25.0, 26.0)",,,78.0,,66.86666666666666
602,2020-09-28,"[26.0, 27.0)",0.625,70.0,71.4,,
603,2020-09-28,"[27.0, 28.0)",1.3888888888888888,25.0,77.6,,
604,2020-09-28,"[28.0, 29.0)",6.0,6.0,80.0,,
605,2020-09-28,"[29.0, 30.0)",4.0,16.0,87.13333333333334,,
606,2020-09-28,"[30.0, 31.0)",0.6961325966850829,252.0,112.2,,
607,2020-09-28,"[31.0, 32.0)",2.5416666666666665,61.0,91.2,,63.4
608,2020-09-28,"[32.0, 33.0)",,,106.8,,64.0
609,2020-09-28,"[33.0, 34.0)",1.0,66.0,92.93333333333334,,
610,2020-09-28,"[34.0, 35.0)",2.6,169.0,81.53333333333333,,65.64285714285714
611,2020-09-28,"[35.0, 36.0)",,,82.26666666666667,,60.0
612,2020-09-28,"[36.0, 37.0)",,,82.33333333333333,,62.0
613,2020-09-28,"[37.0, 38.0)",,,77.6,,69.4
614,2020-09-28,"[38.0, 39.0)",,,71.2,,69.73333333333333
615,2020-09-28,"[39.0, 40.0)",2.9056603773584904,154.0,73.0,,
616,2020-09-28,"[40.0, 41.0)",1.7037037037037037,184.0,78.6,,
617,2020-09-28,"[41.0, 42.0)",5.5,11.0,73.2,,
618,2020-09-28,"[42.0, 43.0)",2.4761904761904763,52.0,68.93333333333334,,
619,2020-09-28,"[43.0, 44.0)",2.0210325047801145,1057.0,78.06666666666666,,
620,2020-09-28,"[44.0, 45.0)",1.6697459584295613,723.0,76.66666666666667,,65.6
621,2020-09-28,"[45.0, 46.0)",,,78.86666666666666,,65.46666666666667
622,2020-09-28,"[46.0, 47.0)",,,66.53333333333333,,67.4
623,2020-09-28,"[47.0, 48.0)",,,91.13333333333334,,72.73333333333333
624,2020-09-28,"[48.0, 49.0)",,,85.53333333333333,,68.73333333333333
625,2020-09-28,"[49.0, 50.0)",,,90.0,,70.42857142857143
626,2020-09-28,"[50.0, 51.0)",,,82.13333333333334,,64.2
627,2020-09-28,"[51.0, 52.0)",,,84.53333333333333,,64.26666666666667
628,2020-09-28,"[52.0, 53.0)",,,79.4,,66.86666666666666
629,2020-09-28,"[53.0, 54.0)",3.625,29.0,80.53333333333333,,66.2
630,2020-09-28,"[54.0, 55.0)",,,83.73333333333333,,65.33333333333333
631,2020-09-28,"[55.0, 56.0)",,,87.33333333333333,,65.4
632,2020-09-28,"[56.0, 57.0)",,,81.13333333333334,,63.06666666666667
633,2020-09-28,"[57.0, 58.0)",,,80.53333333333333,,62.8
634,2020-09-28,"[58.0, 59.0)",4.5,18.0,88.8,,63.53333333333333
635,2020-09-28,"[59.0, 60.0)",,,96.6,,60.2
636,2020-09-28,"[60.0, 61.0)",,,97.06666666666666,,65.78571428571429
637,2020-09-28,"[61.0, 62.0)",0.43636363636363634,24.0,76.53333333333333,,58.6
638,2020-09-28,"[62.0, 63.0)",,,80.2,,60.0
639,2020-09-28,"[63.0, 64.0)",0.532258064516129,33.0,76.8,,
640,2020-09-28,"[64.0, 65.0)",0.11666666666666667,7.0,72.2,,
641,2020-09-28,"[65.0, 66.0)",0.6875,11.0,70.0,,62.4
642,2020-09-28,"[66.0, 67.0)",,,71.2,,61.46666666666667
643,2020-09-28,"[67.0, 68.0)",6.0,12.0,74.6,,
644,2020-09-28,"[68.0, 69.0)",4.5,9.0,79.4,,
645,2020-09-28,"[69.0, 70.0)",0.5950413223140496,72.0,88.6,,61.666666666666664
646,2020-09-28,"[70.0, 71.0)",,,92.46666666666667,,61.06666666666667
647,2020-09-28,"[71.0, 72.0)",1.6222222222222222,1458.3777777777777,84.8,,60.733333333333334
648,2020-09-28,"[72.0, 73.0)",,,81.8,,61.46666666666667
649,2020-09-28,"[73.0, 74.0)",,,86.4,,62.46666666666667
650,2020-09-28,"[74.0, 75.0)",,,80.0,,64.2
651,2020-09-28,"[75.0, 76.0)",,,76.6,,64.4
652,2020-09-28,"[76.0, 77.0)",,,73.93333333333334,,61.13333333333333
653,2020-09-28,"[77.0, 78.0)",,,71.66666666666667,,64.2
654,2020-09-28,"[78.0, 79.0)",,,71.6,,83.71428571428571
655,2020-09-28,"[79.0, 80.0)",,,72.4,,78.0
656,2020-09-28,"[80.0, 81.0)",,,70.26666666666667,,89.26666666666667
657,2020-09-28,"[81.0, 82.0)",1.062992125984252,405.0,69.86666666666666,,
658,2020-09-28,"[82.0, 83.0)",0.7222222222222222,52.0,71.13333333333334,,86.4
659,2020-09-28,"[83.0, 84.0)",,,87.0,1.0,90.92307692307692
660,2020-09-28,"[84.0, 85.0)",4.5,9.0,84.33333333333333,1.0,73.46666666666667
661,2020-09-28,"[85.0, 86.0)",,,69.13333333333334,1.0,67.6
662,2020-09-28,"[86.0, 87.0)",,,67.06666666666666,1.0,67.06666666666666
663,2020-09-28,"[87.0, 88.0)",,,68.66666666666667,1.0,66.13333333333334
664,2020-09-28,"[88.0, 89.0)",,,68.2,1.0,79.35714285714286
665,2020-09-28,"[89.0, 90.0)",,,68.2,1.0,74.66666666666667
666,2020-09-28,"[90.0, 91.0)",,,70.33333333333333,1.0,76.13333333333334
667,2020-09-28,"[91.0, 92.0)",,,68.86666666666666,1.0,86.0
668,2020-09-28,"[92.0, 93.0)",,,68.13333333333334,1.0,86.46666666666667
669,2020-09-28,"[93.0, 94.0)",,,69.33333333333333,1.0,83.8
670,2020-09-28,"[94.0, 95.0)",,,70.46666666666667,1.0,83.13333333333334
671,2020-09-28,"[95.0, 96.0)",,,66.46666666666667,1.0,81.0
672,2020-09-29,"[0.0, 1.0)",,,69.8,,76.26666666666667
673,2020-09-29,"[1.0, 2.0)",,,69.2,,73.93333333333334
674,2020-09-29,"[2.0, 3.0)",,,66.33333333333333,,75.93333333333334
675,2020-09-29,"[3.0, 4.0)",,,66.13333333333334,1.0,72.0
676,2020-09-29,"[4.0, 5.0)",,,66.33333333333333,1.0,67.93333333333334
677,2020-09-29,"[5.0, 6.0)",,,62.6,1.0,75.64285714285714
678,2020-09-29,"[6.0, 7.0)",,,65.4,,74.0
679,2020-09-29,"[7.0, 8.0)",,,71.0,,76.86666666666666
680,2020-09-29,"[8.0, 9.0)",,,61.333333333333336,,75.86666666666666
681,2020-09-29,"[9.0, 10.0)",,,60.666666666666664,,72.57142857142857
682,2020-09-29,"[10.0, 11.0)",,,61.666666666666664,,71.2
683,2020-09-29,"[11.0, 12.0)",,,62.733333333333334,,72.8
684,2020-09-29,"[12.0, 13.0)",,,63.13333333333333,1.0,75.06666666666666
685,2020-09-29,"[13.0, 14.0)",,,61.666666666666664,1.0,73.78571428571429
686,2020-09-29,"[14.0, 15.0)",,,62.13333333333333,1.0,65.0
687,2020-09-29,"[15.0, 16.0)",,,61.46666666666667,1.0,63.53333333333333
688,2020-09-29,"[16.0, 17.0)",,,64.66666666666667,1.0,62.13333333333333
689,2020-09-29,"[17.0, 18.0)",,,73.33333333333333,1.0,61.8
690,2020-09-29,"[18.0, 19.0)",2.3636363636363638,26.0,61.0,,61.666666666666664
691,2020-09-29,"[19.0, 20.0)",,,60.666666666666664,,64.71428571428571
692,2020-09-29,"[20.0, 21.0)",3.0,39.0,61.266666666666666,,
693,2020-09-29,"[21.0, 22.0)",8.0,8.0,76.66666666666667,,
694,2020-09-29,"[22.0, 23.0)",10.0,10.0,88.53333333333333,,
695,2020-09-29,"[23.0, 24.0)",3.0,12.0,84.2,,
696,2020-09-29,"[24.0, 25.0)",2.6666666666666665,32.0,85.06666666666666,,63.6
697,2020-09-29,"[25.0, 26.0)",,,93.73333333333333,,71.0
698,2020-09-29,"[26.0, 27.0)",1.569377990430622,328.0,80.66666666666667,,64.66666666666667
699,2020-09-29,"[27.0, 28.0)",,,80.15384615384616,,65.06666666666666
700,2020-09-29,"[28.0, 29.0)",2.675675675675676,99.0,73.86666666666666,,66.86666666666666
701,2020-09-29,"[29.0, 30.0)",,,83.33333333333333,,69.06666666666666
702,2020-09-29,"[30.0, 31.0)",2.097560975609756,258.0,69.0,,
703,2020-09-29,"[31.0, 32.0)",1.2366666666666666,371.0,78.33333333333333,,
